order_id,customer_id,product_id,product_name,category,unit_price,quantity,order_date,customer_age,customer_gender,country,sales
365,8,50,T-shirt,Clothing,752,1,2022-02-20,37,Female,France,752
366,64,6,Smartphone,Electronics,345,1,2022-03-22,28,Female,UK,345
367,138,19,Tablet,Electronics,155,2,2022-05-13,59,Male,Germany,310
368,38,44,Sunglasses,Accessories,871,1,2022-10-12,19,Female,France,871
369,111,11,Laptop,Electronics,439,3,2022-05-18,20,Female,USA,1317
370,112,2,Tablet,Electronics,821,3,2022-07-03,40,Male,USA,2463
371,81,47,Camera,Electronics,871,4,2022-11-26,29,Female,USA,3484
372,136,44,Camera,Electronics,798,1,2022-09-30,37,Male,USA,798
373,104,44,T-shirt,Clothing,387,4,2022-12-06,22,Male,UK,1548
374,153,9,Laptop,Electronics,251,3,2022-03-10,54,Female,Germany,753
375,73,21,Headphones,Accessories,251,1,2022-02-03,55,Female,Australia,251
376,194,24,Jacket,Clothing,389,1,2022-09-19,47,Female,Canada,389
377,178,34,Watch,Accessories,320,4,2022-02-22,26,Female,UK,1280
378,195,22,Laptop,Electronics,387,3,2022-07-24,51,Female,UK,1161
379,49,3,Watch,Accessories,345,1,2022-05-06,61,Female,Australia,345
380,36,12,Tablet,Electronics,841,4,2022-08-23,52,Female,Australia,3364
381,126,28,Tablet,Electronics,345,3,2022-02-12,39,Male,Canada,1035
382,68,30,Watch,Accessories,776,4,2022-08-28,61,Female,Canada,3104
383,78,26,Jacket,Clothing,981,2,2022-04-21,41,Male,Australia,1962
384,105,48,Laptop,Electronics,319,1,2022-09-06,34,Female,USA,319
385,169,21,Headphones,Accessories,841,2,2022-05-31,27,Female,UK,1682
386,122,28,T-shirt,Clothing,439,3,2022-07-02,47,Male,France,1317
387,119,26,Smartphone,Electronics,477,2,2022-12-02,63,Female,Canada,954
388,190,33,Tablet,Electronics,141,2,2022-04-05,40,Female,Canada,282
389,114,21,Camera,Electronics,798,3,2022-01-08,49,Male,Australia,2394
390,10,35,Jacket,Clothing,865,4,2022-12-26,34,Female,Germany,3460
391,149,34,Smartphone,Electronics,776,2,2022-07-03,34,Female,France,1552
392,164,41,Headphones,Accessories,615,4,2022-10-08,31,Female,France,2460
393,140,47,Shoes,Clothing,751,2,2022-07-14,26,Male,Canada,1502
394,91,18,T-shirt,Clothing,389,4,2022-12-18,57,Female,USA,1556
395,2,11,Tablet,Electronics,345,3,2022-07-14,19,Female,Germany,1035
396,118,23,T-shirt,Clothing,155,2,2022-06-04,62,Female,France,310
397,13,48,Smartphone,Electronics,611,3,2022-04-03,42,Female,Canada,1833
398,181,22,T-shirt,Clothing,992,2,2022-06-09,56,Male,France,1984
399,160,17,Shoes,Clothing,155,3,2022-03-02,26,Male,Germany,465
400,95,5,Smartphone,Electronics,981,3,2022-05-02,39,Female,Germany,2943
401,144,44,Tablet,Electronics,614,2,2022-02-20,60,Female,UK,1228
402,32,11,Laptop,Electronics,605,2,2022-10-04,63,Male,Australia,1210
403,32,30,Camera,Electronics,615,2,2022-01-05,21,Male,Australia,1230
404,124,15,Smartphone,Electronics,477,1,2022-04-02,43,Female,Canada,477
405,11,27,Sunglasses,Accessories,779,4,2022-06-19,46,Male,Germany,3116
406,10,35,Shoes,Clothing,928,1,2022-11-13,62,Female,UK,928
407,15,33,Smartphone,Electronics,505,1,2022-01-22,51,Male,UK,505
408,17,20,Smartphone,Electronics,155,3,2022-11-22,40,Male,France,465
409,168,16,Sunglasses,Accessories,84,2,2022-01-01,54,Male,France,168
410,146,34,Tablet,Electronics,251,4,2022-05-13,28,Male,UK,1004
411,183,2,Smartphone,Electronics,387,3,2022-08-21,23,Female,France,1161
412,153,35,Camera,Electronics,928,1,2022-01-12,35,Male,Germany,928
413,59,40,T-shirt,Clothing,102,2,2022-12-12,38,Male,USA,204
414,78,28,Tablet,Electronics,155,3,2022-02-15,59,Female,Germany,465
415,124,47,Camera,Electronics,798,2,2022-02-03,53,Male,UK,1596
416,114,39,Tablet,Electronics,611,3,2022-03-19,58,Male,UK,1833
417,22,6,Camera,Electronics,301,2,2022-08-06,55,Female,Germany,602
418,158,9,Shoes,Clothing,439,1,2022-10-28,51,Male,France,439
419,172,20,Camera,Electronics,395,4,2022-03-14,34,Female,France,1580
420,32,1,Watch,Accessories,505,1,2022-10-09,54,Female,Australia,505
421,179,8,Camera,Electronics,141,4,2022-09-06,42,Female,UK,564
422,174,23,Laptop,Electronics,769,2,2022-02-16,55,Female,Canada,1538
423,113,3,Laptop,Electronics,921,3,2022-05-01,29,Male,Australia,2763
424,120,4,Jacket,Clothing,605,1,2022-08-02,40,Female,France,605
425,149,25,Watch,Accessories,615,4,2022-08-27,59,Male,Germany,2460
426,122,47,Watch,Accessories,319,1,2022-02-25,39,Male,France,319
427,32,38,T-shirt,Clothing,605,4,2022-12-16,38,Male,Germany,2420
428,119,15,Watch,Accessories,611,1,2022-04-17,44,Male,Australia,611
429,39,21,T-shirt,Clothing,774,4,2022-11-15,48,Male,UK,3096
430,12,35,Jacket,Clothing,251,4,2022-02-17,23,Male,France,1004
431,175,46,Jacket,Clothing,345,2,2022-03-02,44,Male,Germany,690
432,18,14,Shoes,Clothing,255,4,2022-12-03,57,Male,UK,1020
433,149,36,Laptop,Electronics,558,2,2022-01-26,51,Male,Canada,1116
434,141,12,Camera,Electronics,928,4,2022-10-19,29,Male,Germany,3712
435,149,17,Camera,Electronics,320,3,2022-09-14,62,Female,Australia,960
436,126,39,Sunglasses,Accessories,912,3,2022-01-08,24,Female,Canada,2736
437,136,9,Sunglasses,Accessories,477,3,2022-04-23,27,Female,Canada,1431
438,46,35,Headphones,Accessories,345,4,2022-12-21,62,Male,USA,1380
439,104,13,Tablet,Electronics,451,2,2022-09-10,34,Female,France,902
440,135,15,Shoes,Clothing,825,2,2022-06-29,43,Female,Germany,1650
441,151,18,Headphones,Accessories,255,4,2022-07-26,38,Female,Canada,1020
442,86,33,Headphones,Accessories,776,3,2022-10-30,45,Male,USA,2328
443,150,6,Smartphone,Electronics,928,3,2022-05-07,63,Male,Australia,2784
444,89,27,Smartphone,Electronics,437,2,2022-02-25,19,Male,UK,874
445,22,23,Headphones,Accessories,130,3,2022-08-02,60,Male,Germany,390
446,92,27,Watch,Accessories,451,1,2022-01-14,18,Female,Canada,451
447,29,34,Tablet,Electronics,821,2,2022-01-28,53,Female,France,1642
448,13,46,Shoes,Clothing,504,3,2022-03-19,43,Female,USA,1512
449,2,38,Headphones,Accessories,774,2,2022-08-04,46,Female,Canada,1548
450,29,14,Camera,Electronics,477,1,2022-12-31,38,Male,France,477
451,180,36,Tablet,Electronics,928,2,2022-06-03,28,Male,Canada,1856
452,27,8,Smartphone,Electronics,319,2,2022-01-14,57,Male,Germany,638
453,50,35,Camera,Electronics,319,2,2022-07-06,28,Female,Germany,638
454,95,19,Smartphone,Electronics,437,2,2022-11-08,53,Male,Germany,874
455,151,30,Smartphone,Electronics,614,1,2022-01-07,56,Male,Australia,614
456,88,14,Tablet,Electronics,558,4,2022-01-03,57,Female,Australia,2232
457,44,20,Smartphone,Electronics,301,2,2022-04-21,52,Female,USA,602
458,22,49,Jacket,Clothing,928,2,2022-08-26,51,Male,Germany,1856
459,171,25,Laptop,Electronics,345,3,2022-12-29,64,Male,France,1035
460,165,40,Jacket,Clothing,826,2,2022-08-27,41,Male,Canada,1652
461,189,24,Laptop,Electronics,779,3,2022-10-01,39,Male,UK,2337
462,97,14,Sunglasses,Accessories,971,4,2022-10-21,22,Male,France,3884
463,184,26,Sunglasses,Accessories,912,1,2022-08-15,50,Male,Australia,912
464,3,38,Smartphone,Electronics,84,1,2022-01-15,53,Female,Australia,84
465,191,23,Shoes,Clothing,826,4,2022-07-11,64,Female,France,3304
466,118,22,Shoes,Clothing,912,1,2022-04-29,37,Female,Australia,912
467,19,48,Laptop,Electronics,779,4,2022-01-28,36,Male,Germany,3116
468,23,19,Camera,Electronics,102,4,2022-07-21,52,Female,USA,408
469,157,46,Tablet,Electronics,928,4,2022-02-08,60,Male,Canada,3712
470,30,3,Smartphone,Electronics,84,1,2022-09-30,34,Male,USA,84
471,39,42,Tablet,Electronics,102,3,2022-08-19,62,Female,Canada,306
472,108,19,Jacket,Clothing,841,4,2022-03-27,60,Male,Canada,3364
473,111,9,Shoes,Clothing,779,2,2022-05-06,51,Male,USA,1558
474,25,28,Watch,Accessories,776,1,2022-10-27,26,Female,France,776
475,128,20,Jacket,Clothing,821,4,2022-01-25,43,Female,Canada,3284
476,111,45,Jacket,Clothing,526,4,2022-05-25,19,Female,USA,2104
477,136,7,Laptop,Electronics,611,2,2022-01-13,26,Male,Canada,1222
478,106,14,T-shirt,Clothing,416,3,2022-07-31,26,Female,UK,1248
479,186,9,Jacket,Clothing,84,3,2022-01-25,57,Female,France,252
480,144,19,Smartphone,Electronics,389,3,2022-03-09,34,Male,Germany,1167
481,72,47,Headphones,Accessories,526,4,2022-03-08,18,Female,Canada,2104
482,129,14,Headphones,Accessories,841,4,2022-08-21,42,Female,UK,3364
483,108,38,Smartphone,Electronics,614,4,2022-04-19,60,Female,Germany,2456
484,5,36,T-shirt,Clothing,416,1,2022-05-26,57,Male,Germany,416
485,3,40,T-shirt,Clothing,841,2,2022-04-21,59,Male,Canada,1682
486,193,17,Laptop,Electronics,776,4,2022-08-16,42,Male,USA,3104
487,132,30,Shoes,Clothing,826,2,2022-04-21,56,Male,Canada,1652
488,104,9,Tablet,Electronics,841,2,2022-02-03,52,Female,UK,1682
489,64,33,T-shirt,Clothing,611,3,2022-04-21,20,Male,Germany,1833
490,106,25,Watch,Accessories,774,1,2022-09-21,54,Male,Canada,774
491,98,14,Laptop,Electronics,871,4,2022-08-24,61,Female,USA,3484
492,10,11,Sunglasses,Accessories,614,3,2022-03-24,61,Female,Canada,1842
493,149,35,Camera,Electronics,130,3,2022-02-11,47,Female,France,390
494,128,41,Sunglasses,Accessories,779,4,2022-04-11,55,Male,USA,3116
495,46,14,Laptop,Electronics,774,2,2022-01-06,51,Male,UK,1548
496,155,30,Jacket,Clothing,251,3,2022-06-29,29,Male,Germany,753
497,66,41,Tablet,Electronics,526,2,2022-10-09,36,Female,Canada,1052
498,169,4,Camera,Electronics,981,1,2022-11-16,54,Female,USA,981
499,112,4,Sunglasses,Accessories,871,2,2022-08-14,61,Male,France,1742
500,13,28,Camera,Electronics,451,1,2022-11-11,34,Female,USA,451
