order_id,customer_id,product_id,product_name,category,unit_price,quantity,order_date,customer_age,customer_gender,country,sales
365,8,50,T-shirt,Accessories,752,1,2/20/2022,37,Female,France,752
366,64,6,Smartphone,Accessories,345,1,3/22/2022,28,Female,UK,345
367,138,19,Tablet,Electronics,155,2,5/13/2022,59,Male,Germany,310
368,38,44,Sunglasses,Electronics,871,1,10-12-2022,19,Female,France,871
369,111,11,Laptop,Electronics,439,3,5/18/2022,20,Female,USA,1317
370,112,2,Tablet,Accessories,821,3,07-03-2022,40,Male,USA,2463
371,81,47,Camera,Clothing,871,4,11/26/2022,29,Female,USA,3484
372,136,44,Camera,Electronics,798,1,9/30/2022,37,Male,USA,798
373,104,44,T-shirt,Clothing,387,4,12-06-2022,22,Male,UK,1548
374,153,9,Laptop,Electronics,251,3,03-10-2022,54,Female,Germany,753
375,73,21,Headphones,Electronics,251,1,02-03-2022,55,Female,Australia,251
376,194,24,Jacket,Accessories,389,1,9/19/2022,47,Female,Canada,389
377,178,34,Watch,Accessories,320,4,2/22/2022,26,Female,UK,1280
378,195,22,Laptop,Electronics,387,3,7/24/2022,51,Female,UK,1161
379,49,3,Watch,Accessories,345,1,05-06-2022,61,Female,Australia,345
380,36,12,Tablet,Electronics,841,4,8/23/2022,52,Female,Australia,3364
381,126,28,Tablet,Accessories,345,3,02-12-2022,39,Male,Canada,1035
382,68,30,Watch,Accessories,776,4,8/28/2022,61,Female,Canada,3104
383,78,26,Jacket,Electronics,981,2,4/21/2022,41,Male,Australia,1962
384,105,48,Laptop,Clothing,319,1,09-06-2022,34,Female,USA,319
385,169,21,Headphones,Electronics,841,2,5/31/2022,27,Female,UK,1682
386,122,28,T-shirt,Accessories,439,3,07-02-2022,47,Male,France,1317
387,119,26,Smartphone,Clothing,477,2,12-02-2022,63,Female,Canada,954
388,190,33,Tablet,Accessories,141,2,04-05-2022,40,Female,Canada,282
389,114,21,Camera,Electronics,798,3,01-08-2022,49,Male,Australia,2394
390,10,35,Jacket,Accessories,865,4,12/26/2022,34,Female,Germany,3460
391,149,34,Smartphone,Electronics,776,2,07-03-2022,34,Female,France,1552
392,164,41,Headphones,Electronics,615,4,10-08-2022,31,Female,France,2460
393,140,47,Shoes,Accessories,751,2,7/14/2022,26,Male,Canada,1502
394,91,18,T-shirt,Accessories,389,4,12/18/2022,57,Female,USA,1556
395,2,11,Tablet,Clothing,345,3,7/14/2022,19,Female,Germany,1035
396,118,23,T-shirt,Accessories,155,2,06-04-2022,62,Female,France,310
397,13,48,Smartphone,Clothing,611,3,04-03-2022,42,Female,Canada,1833
398,181,22,T-shirt,Clothing,992,2,06-09-2022,56,Male,France,1984
399,160,17,Shoes,Clothing,155,3,03-02-2022,26,Male,Germany,465
400,95,5,Smartphone,Electronics,981,3,05-02-2022,39,Female,Germany,2943
401,144,44,Tablet,Accessories,614,2,2/20/2022,60,Female,UK,1228
402,32,11,Laptop,Clothing,605,2,10-04-2022,63,Male,Australia,1210
403,32,30,Camera,Electronics,615,2,01-05-2022,21,Male,Australia,1230
404,124,15,Smartphone,Electronics,477,1,04-02-2022,43,Female,Canada,477
405,11,27,Sunglasses,Clothing,779,4,6/19/2022,46,Male,Germany,3116
406,10,35,Shoes,Electronics,928,1,11/13/2022,62,Female,UK,928
407,15,33,Smartphone,Electronics,505,1,1/22/2022,51,Male,UK,505
408,17,20,Smartphone,Accessories,155,3,11/22/2022,40,Male,France,465
409,168,16,Sunglasses,Accessories,84,2,01-01-2022,54,Male,France,168
410,146,34,Tablet,Accessories,251,4,5/13/2022,28,Male,UK,1004
411,183,2,Smartphone,Electronics,387,3,8/21/2022,23,Female,France,1161
412,153,35,Camera,Accessories,928,1,01-12-2022,35,Male,Germany,928
413,59,40,T-shirt,Clothing,102,2,12-12-2022,38,Male,USA,204
414,78,28,Tablet,Accessories,155,3,2/15/2022,59,Female,Germany,465
415,124,47,Camera,Accessories,798,2,02-03-2022,53,Male,UK,1596
416,114,39,Tablet,Accessories,611,3,3/19/2022,58,Male,UK,1833
417,22,6,Camera,Accessories,301,2,08-06-2022,55,Female,Germany,602
418,158,9,Shoes,Clothing,439,1,10/28/2022,51,Male,France,439
419,172,20,Camera,Clothing,395,4,3/14/2022,34,Female,France,1580
420,32,1,Watch,Electronics,505,1,10-09-2022,54,Female,Australia,505
421,179,8,Camera,Accessories,141,4,09-06-2022,42,Female,UK,564
422,174,23,Laptop,Clothing,769,2,2/16/2022,55,Female,Canada,1538
423,113,3,Laptop,Clothing,921,3,05-01-2022,29,Male,Australia,2763
424,120,4,Jacket,Accessories,605,1,08-02-2022,40,Female,France,605
425,149,25,Watch,Clothing,615,4,8/27/2022,59,Male,Germany,2460
426,122,47,Watch,Clothing,319,1,2/25/2022,39,Male,France,319
427,32,38,T-shirt,Accessories,605,4,12/16/2022,38,Male,Germany,2420
428,119,15,Watch,Accessories,611,1,4/17/2022,44,Male,Australia,611
429,39,21,T-shirt,Accessories,774,4,11/15/2022,48,Male,UK,3096
430,12,35,Jacket,Clothing,251,4,2/17/2022,23,Male,France,1004
431,175,46,Jacket,Clothing,345,2,03-02-2022,44,Male,Germany,690
432,18,14,Shoes,Clothing,255,4,12-03-2022,57,Male,UK,1020
433,149,36,Laptop,Clothing,558,2,1/26/2022,51,Male,Canada,1116
434,141,12,Camera,Electronics,928,4,10/19/2022,29,Male,Germany,3712
435,149,17,Camera,Electronics,320,3,9/14/2022,62,Female,Australia,960
436,126,39,Sunglasses,Clothing,912,3,01-08-2022,24,Female,Canada,2736
437,136,9,Sunglasses,Electronics,477,3,4/23/2022,27,Female,Canada,1431
438,46,35,Headphones,Electronics,345,4,12/21/2022,62,Male,USA,1380
439,104,13,Tablet,Accessories,451,2,09-10-2022,34,Female,France,902
440,135,15,Shoes,Accessories,825,2,6/29/2022,43,Female,Germany,1650
441,151,18,Headphones,Accessories,255,4,7/26/2022,38,Female,Canada,1020
442,86,33,Headphones,Accessories,776,3,10/30/2022,45,Male,USA,2328
443,150,6,Smartphone,Electronics,928,3,05-07-2022,63,Male,Australia,2784
444,89,27,Smartphone,Accessories,437,2,2/25/2022,19,Male,UK,874
445,22,23,Headphones,Electronics,130,3,08-02-2022,60,Male,Germany,390
446,92,27,Watch,Clothing,451,1,1/14/2022,18,Female,Canada,451
447,29,34,Tablet,Accessories,821,2,1/28/2022,53,Female,France,1642
448,13,46,Shoes,Electronics,504,3,3/19/2022,43,Female,USA,1512
449,2,38,Headphones,Clothing,774,2,08-04-2022,46,Female,Canada,1548
450,29,14,Camera,Accessories,477,1,12/31/2022,38,Male,France,477
451,180,36,Tablet,Accessories,928,2,06-03-2022,28,Male,Canada,1856
452,27,8,Smartphone,Accessories,319,2,1/14/2022,57,Male,Germany,638
453,50,35,Camera,Accessories,319,2,07-06-2022,28,Female,Germany,638
454,95,19,Smartphone,Clothing,437,2,11-08-2022,53,Male,Germany,874
455,151,30,Smartphone,Clothing,614,1,01-07-2022,56,Male,Australia,614
456,88,14,Tablet,Electronics,558,4,01-03-2022,57,Female,Australia,2232
457,44,20,Smartphone,Electronics,301,2,4/21/2022,52,Female,USA,602
458,22,49,Jacket,Electronics,928,2,8/26/2022,51,Male,Germany,1856
459,171,25,Laptop,Clothing,345,3,12/29/2022,64,Male,France,1035
460,165,40,Jacket,Clothing,826,2,8/27/2022,41,Male,Canada,1652
461,189,24,Laptop,Accessories,779,3,10-01-2022,39,Male,UK,2337
462,97,14,Sunglasses,Accessories,971,4,10/21/2022,22,Male,France,3884
463,184,26,Sunglasses,Electronics,912,1,8/15/2022,50,Male,Australia,912
464,3,38,Smartphone,Electronics,84,1,1/15/2022,53,Female,Australia,84
465,191,23,Shoes,Electronics,826,4,07-11-2022,64,Female,France,3304
466,118,22,Shoes,Accessories,912,1,4/29/2022,37,Female,Australia,912
467,19,48,Laptop,Electronics,779,4,1/28/2022,36,Male,Germany,3116
468,23,19,Camera,Clothing,102,4,7/21/2022,52,Female,USA,408
469,157,46,Tablet,Clothing,928,4,02-08-2022,60,Male,Canada,3712
470,30,3,Smartphone,Electronics,84,1,9/30/2022,34,Male,USA,84
471,39,42,Tablet,Electronics,102,3,8/19/2022,62,Female,Canada,306
472,108,19,Jacket,Electronics,841,4,3/27/2022,60,Male,Canada,3364
473,111,9,Shoes,Electronics,779,2,05-06-2022,51,Male,USA,1558
474,25,28,Watch,Electronics,776,1,10/27/2022,26,Female,France,776
475,128,20,Jacket,Clothing,821,4,1/25/2022,43,Female,Canada,3284
476,111,45,Jacket,Clothing,526,4,5/25/2022,19,Female,USA,2104
477,136,7,Laptop,Electronics,611,2,1/13/2022,26,Male,Canada,1222
478,106,14,T-shirt,Clothing,416,3,7/31/2022,26,Female,UK,1248
479,186,9,Jacket,Accessories,84,3,1/25/2022,57,Female,France,252
480,144,19,Smartphone,Accessories,389,3,03-09-2022,34,Male,Germany,1167
481,72,47,Headphones,Accessories,526,4,03-08-2022,18,Female,Canada,2104
482,129,14,Headphones,Clothing,841,4,8/21/2022,42,Female,UK,3364
483,108,38,Smartphone,Accessories,614,4,4/19/2022,60,Female,Germany,2456
484,5,36,T-shirt,Clothing,416,1,5/26/2022,57,Male,Germany,416
485,3,40,T-shirt,Accessories,841,2,4/21/2022,59,Male,Canada,1682
486,193,17,Laptop,Accessories,776,4,8/16/2022,42,Male,USA,3104
487,132,30,Shoes,Accessories,826,2,4/21/2022,56,Male,Canada,1652
488,104,9,Tablet,Electronics,841,2,02-03-2022,52,Female,UK,1682
489,64,33,T-shirt,Clothing,611,3,4/21/2022,20,Male,Germany,1833
490,106,25,Watch,Accessories,774,1,9/21/2022,54,Male,Canada,774
491,98,14,Laptop,Electronics,871,4,8/24/2022,61,Female,USA,3484
492,10,11,Sunglasses,Clothing,614,3,3/24/2022,61,Female,Canada,1842
493,149,35,Camera,Electronics,130,3,02-11-2022,47,Female,France,390
494,128,41,Sunglasses,Electronics,779,4,04-11-2022,55,Male,USA,3116
495,46,14,Laptop,Accessories,774,2,01-06-2022,51,Male,UK,1548
496,155,30,Jacket,Accessories,251,3,6/29/2022,29,Male,Germany,753
497,66,41,Tablet,Clothing,526,2,10-09-2022,36,Female,Canada,1052
498,169,4,Camera,Accessories,981,1,11/16/2022,54,Female,USA,981
499,112,4,Sunglasses,Electronics,871,2,8/14/2022,61,Male,France,1742
500,13,28,Camera,Clothing,451,1,11-11-2022,34,Female,USA,451
